model,gpu,layer,tensor_type,group_index,lower_threshold,upper_threshold,width,abs_max
OPT-350M,RTX 5080,16,key,0,-3.3433482934397163,3.2406083776595747,6.5839566710992905,3.3433482934397163
OPT-350M,RTX 5080,16,key,1,-0.13503400653812056,0.08752398118905141,0.22255798772717197,0.13503400653812056
OPT-350M,RTX 5080,16,key,2,-0.023777522093860817,-0.02377535772661791,2.164367242908638e-06,0.023777522093860817
OPT-350M,RTX 5080,17,key,0,-3.3995872118794326,3.3250221631205674,6.724609375,3.3995872118794326
OPT-350M,RTX 5080,17,key,1,-0.1340513838098404,0.09226957280585106,0.22632095661569146,0.1340513838098404
OPT-350M,RTX 5080,17,key,2,-0.020838726919593542,-0.020836991198519443,1.7357210740989726e-06,0.020838726919593542
OPT-350M,RTX 5080,18,key,0,-3.4018312278368796,3.3770085328014185,6.778839760638299,3.4018312278368796
OPT-350M,RTX 5080,18,key,1,-0.12164696226728723,0.10648037524933511,0.22812733751662234,0.12164696226728723
OPT-350M,RTX 5080,18,key,2,-0.007467721370940513,-0.0074661158500833715,1.6055208571412807e-06,0.007467721370940513
OPT-350M,RTX 5080,19,key,0,-3.7321171320921986,3.852836879432624,7.584954011524823,3.852836879432624
OPT-350M,RTX 5080,19,key,1,-0.0930318629488032,0.15806763561059398,0.25109949855939717,0.15806763561059398
OPT-350M,RTX 5080,19,key,2,0.03252642881785724,0.03252868449434321,2.2556764859640865e-06,0.03252868449434321
OPT-350M,RTX 5080,20,key,0,-4.7382535460992905,4.780862145390071,9.519115691489361,4.780862145390071
OPT-350M,RTX 5080,20,key,1,-0.18782205784574468,0.15386876315935283,0.3416908210050975,0.18782205784574468
OPT-350M,RTX 5080,20,key,2,-0.017298739007178772,-0.01729659493087877,2.1440763000035723e-06,0.017298739007178772
OPT-350M,RTX 5080,21,key,0,-4.6180463209219855,4.774545656028369,9.392591976950355,4.774545656028369
OPT-350M,RTX 5080,21,key,1,-0.11886704898049645,0.20308950437721632,0.3219565533577128,0.20308950437721632
OPT-350M,RTX 5080,21,key,2,0.04220067017467309,0.042202780432734927,2.1102580618354017e-06,0.042202780432734927
OPT-350M,RTX 5080,22,key,0,-4.812998670212766,4.852338209219858,9.665336879432623,4.852338209219858
OPT-350M,RTX 5080,22,key,1,-0.20421237810283688,0.24308787677304963,0.44730025487588654,0.24308787677304963
OPT-350M,RTX 5080,22,key,2,0.019428063791694372,0.019430782778043273,2.718986348900637e-06,0.019430782778043273
OPT-350M,RTX 5080,23,key,0,-3.598612034574468,3.6378823138297873,7.236494348404255,3.6378823138297873
OPT-350M,RTX 5080,23,key,1,-0.09533388394835993,0.17120924063608156,0.2665431245844415,0.17120924063608156
OPT-350M,RTX 5080,23,key,2,0.03785781319259752,0.037859165922124335,1.3527295268170314e-06,0.037859165922124335
OPT-350M,RTX 5080,0,value,0,-0.047334711602393616,0.04840131177969858,0.0957360233820922,0.04840131177969858
OPT-350M,RTX 5080,0,value,1,-0.0010147466727182374,0.0015566467393374611,0.0025713934120556985,0.0015566467393374611
OPT-350M,RTX 5080,0,value,2,0.00027352782851415325,0.00027355065582491825,2.2827310765000542e-08,0.00027355065582491825
OPT-350M,RTX 5080,1,value,0,-1.354035073138298,1.3337004100177305,2.6877354831560285,1.354035073138298
OPT-350M,RTX 5080,1,value,1,-0.031468384654809396,0.031249458908189275,0.06271784356299867,0.031468384654809396
OPT-350M,RTX 5080,1,value,2,6.072656482669479e-05,6.111167001386061e-05,3.8510518716582554e-07,6.111167001386061e-05
OPT-350M,RTX 5080,2,value,0,-1.4511233931737588,1.46466367464539,2.915787067819149,1.46466367464539
OPT-350M,RTX 5080,2,value,1,-0.038290470204454786,0.03328894216118129,0.07157941236563609,0.038290470204454786
OPT-350M,RTX 5080,2,value,2,-0.0024926476444758422,-0.0024920262343494605,6.21410126381769e-07,0.0024926476444758422
OPT-350M,RTX 5080,3,value,0,-1.5134363918439717,1.4952418550531914,3.008678246897163,1.5134363918439717
OPT-350M,RTX 5080,3,value,1,-0.03671654234541223,0.041255004017065604,0.07797154636247783,0.041255004017065604
OPT-350M,RTX 5080,3,value,2,0.002326770454433793,0.002327292100757572,5.216463237790736e-07,0.002327292100757572
OPT-350M,RTX 5080,4,value,0,-1.5176889406028369,1.5065519725177305,3.0242409131205674,1.5176889406028369
OPT-350M,RTX 5080,4,value,1,-0.039069425975177305,0.04496472947140957,0.08403415544658688,0.04496472947140957
OPT-350M,RTX 5080,4,value,2,0.002877270499019758,0.0028778711954752603,6.006964555021164e-07,0.0028778711954752603
OPT-350M,RTX 5080,5,value,0,-1.523776872783688,1.5453443594858156,3.0691212322695036,1.5453443594858156
OPT-350M,RTX 5080,5,value,1,-0.043815234028701244,0.050021989971187945,0.0938372239998892,0.050021989971187945
OPT-350M,RTX 5080,5,value,2,0.0030437280945744077,0.0030445384641065664,8.10369532158739e-07,0.0030445384641065664
OPT-350M,RTX 5080,6,value,0,-1.4025446032801419,1.4068110039893618,2.8093556072695036,1.4068110039893618
OPT-350M,RTX 5080,6,value,1,-0.04294710632757092,0.04074378047429078,0.08369088680186171,0.04294710632757092
OPT-350M,RTX 5080,6,value,2,-0.0011292518453395112,-0.0011285585714570173,6.932738824939021e-07,0.0011292518453395112
OPT-350M,RTX 5080,7,value,0,-1.3496370789007093,1.377521054964539,2.727158133865248,1.377521054964539
OPT-350M,RTX 5080,7,value,1,-0.03837661202072252,0.04694967066988032,0.08532628269060283,0.04694967066988032
OPT-350M,RTX 5080,7,value,2,0.0042333941087655145,0.0042340907644718255,6.966557063109793e-07,0.0042340907644718255
OPT-350M,RTX 5080,8,value,0,-1.3611826795212767,1.3407372007978724,2.7019198803191493,1.3611826795212767
OPT-350M,RTX 5080,8,value,1,-0.045395438552748225,0.04080308413674645,0.08619852268949468,0.045395438552748225
OPT-350M,RTX 5080,8,value,2,-0.002245349664214655,-0.002244749813215107,5.998509995477387e-07,0.002245349664214655
OPT-350M,RTX 5080,9,value,0,-1.5029781693262412,1.4958374889184398,2.998815658244681,1.5029781693262412
OPT-350M,RTX 5080,9,value,1,-0.044595921293218085,0.05038560366799645,0.09498152496121454,0.05038560366799645
OPT-350M,RTX 5080,9,value,2,0.002878074950360237,0.002878793587921359,7.186375611217648e-07,0.002878793587921359
OPT-350M,RTX 5080,10,value,0,-1.655820589539007,1.6617353723404256,3.3175559618794326,1.6617353723404256
OPT-350M,RTX 5080,10,value,1,-0.05291726403202571,0.05251469172484486,0.10543195575687056,0.05291726403202571
OPT-350M,RTX 5080,10,value,2,-0.0002058173747772866,-0.00020505139168272628,7.659830945603316e-07,0.0002058173747772866
OPT-350M,RTX 5080,11,value,0,-1.6186696586879432,1.6388173204787233,3.2574869791666665,1.6388173204787233
OPT-350M,RTX 5080,11,value,1,-0.04730830632203014,0.06334064023714539,0.11064894655917554,0.06334064023714539
OPT-350M,RTX 5080,11,value,2,0.0077734906622704035,0.007774194081624349,7.034193539451339e-07,0.007774194081624349
OPT-350M,RTX 5080,12,value,0,-1.831664173315603,1.8462572030141844,3.6779213763297873,1.8462572030141844
OPT-350M,RTX 5080,12,value,1,-0.06098364430961879,0.0632698654283023,0.1242535097379211,0.0632698654283023
OPT-350M,RTX 5080,12,value,2,0.00111787200819516,0.0011188379416229033,9.659334277432093e-07,0.0011188379416229033
OPT-350M,RTX 5080,13,value,0,-1.7362103834219857,1.7410793439716312,3.477289727393617,1.7410793439716312
OPT-350M,RTX 5080,13,value,1,-0.04995684251717642,0.0653054528202571,0.11526229533743351,0.0653054528202571
OPT-350M,RTX 5080,13,value,2,0.007376467505245344,0.007377022969807293,5.55464561948979e-07,0.007377022969807293
OPT-350M,RTX 5080,14,value,0,-1.8334510749113475,1.846111757535461,3.6795628324468086,1.846111757535461
OPT-350M,RTX 5080,14,value,1,-0.057932102933843085,0.06525220938608156,0.12318431231992465,0.06525220938608156
OPT-350M,RTX 5080,14,value,2,0.0034788559514580043,0.0034797889121035313,9.329606455270312e-07,0.0034797889121035313
OPT-350M,RTX 5080,15,value,0,-1.7984541223404256,1.7796500997340425,3.578104222074468,1.7984541223404256
OPT-350M,RTX 5080,15,value,1,-0.060273515417220744,0.05755463728667996,0.11782815270390071,0.060273515417220744
OPT-350M,RTX 5080,15,value,2,-0.001286726048652162,-0.0012858197198691943,9.063287829676019e-07,0.001286726048652162
OPT-350M,RTX 5080,16,value,0,-1.8256870567375887,1.7849207668439717,3.61060782358156,1.8256870567375887
OPT-350M,RTX 5080,16,value,1,-0.06836738315879876,0.051695478723404256,0.12006286188220301,0.06836738315879876
OPT-350M,RTX 5080,16,value,2,-0.007981179031074469,-0.007980168711209127,1.0103198653417522e-06,0.007981179031074469
OPT-350M,RTX 5080,17,value,0,-1.7827875664893618,1.7962932180851063,3.579080784574468,1.7962932180851063
OPT-350M,RTX 5080,17,value,1,-0.05628545233543883,0.06145287912788121,0.11773833146332004,0.06145287912788121
OPT-350M,RTX 5080,17,value,2,0.002522481248733845,0.0025232611818516507,7.799331178054772e-07,0.0025232611818516507
OPT-350M,RTX 5080,18,value,0,-1.757542386968085,1.7505540780141844,3.5080964649822697,1.757542386968085
OPT-350M,RTX 5080,18,value,1,-0.06429555906471632,0.05366765015514184,0.11796320921985816,0.06429555906471632
OPT-350M,RTX 5080,18,value,2,-0.005175535983227669,-0.005174468595085415,1.0673881422540096e-06,0.005175535983227669
OPT-350M,RTX 5080,19,value,0,-1.6654892508865249,1.6359707446808511,3.301459995567376,1.6654892508865249
OPT-350M,RTX 5080,19,value,1,-0.06353629903590426,0.04510714483599291,0.10864344387189717,0.06353629903590426
OPT-350M,RTX 5080,19,value,2,-0.009043008723157518,-0.009042058430664928,9.502924925904738e-07,0.009043008723157518
OPT-350M,RTX 5080,20,value,0,-1.5285350177304964,1.5476368572695036,3.076171875,1.5476368572695036
OPT-350M,RTX 5080,20,value,1,-0.04232225350454344,0.055003497617464536,0.09732575112200798,0.055003497617464536
OPT-350M,RTX 5080,20,value,2,0.0061780784992461505,0.0061789708780058735,8.923787597229713e-07,0.0061789708780058735
OPT-350M,RTX 5080,21,value,0,-1.5313469636524824,1.5604706892730495,3.091817652925532,1.5604706892730495
OPT-350M,RTX 5080,21,value,1,-0.03976537826213431,0.0600845661569149,0.09984994441904921,0.0600845661569149
OPT-350M,RTX 5080,21,value,2,0.010026703489587662,0.010027395072558247,6.915829705855803e-07,0.010027395072558247
OPT-350M,RTX 5080,22,value,0,-1.3978834219858156,1.4188968306737588,2.8167802526595747,1.4188968306737588
OPT-350M,RTX 5080,22,value,1,-0.039347980039339536,0.054021957072805854,0.09336993711214539,0.054021957072805854
OPT-350M,RTX 5080,22,value,2,0.0071751986835019805,0.007175846725490922,6.48041988941632e-07,0.007175846725490922
OPT-350M,RTX 5080,23,value,0,-1.5614472517730495,1.5499916888297873,3.111438940602837,1.5614472517730495
OPT-350M,RTX 5080,23,value,1,-0.05323261233931738,0.04960664789727394,0.10283926023659132,0.05323261233931738
OPT-350M,RTX 5080,23,value,2,-0.0017736719009724068,-0.0017727165357440922,9.553652283145718e-07,0.0017736719009724068
